stocks,timestamp,open,high,low,close,volume
BHARTIARTL,2013-08-23,334.9000,334.9500,294.5000,308.9500,29587353
BHARTIARTL,2013-08-16,342.2000,351.8000,331.8000,335.6500,19765662
BHARTIARTL,2013-08-08,344.1500,346.4000,318.0500,337.3000,17498523
BHARTIARTL,2013-08-02,337.0000,354.0000,313.3000,345.2500,41796634
BHARTIARTL,2013-07-26,328.9000,340.8000,326.0500,337.2000,18157042
BHARTIARTL,2013-07-19,304.1000,333.9000,302.0500,329.8500,22586237
BHARTIARTL,2013-07-12,293.2000,307.7000,289.1500,305.5000,16004507
BHARTIARTL,2013-07-05,291.7500,306.6500,282.8000,295.8500,17593689
BHARTIARTL,2013-06-28,289.0000,297.1500,276.4500,291.7500,27977725
BHARTIARTL,2013-06-21,289.4500,301.7500,285.8500,291.9500,23570799
BHARTIARTL,2013-06-14,290.5000,292.3500,274.2500,289.4500,25000565
BHARTIARTL,2013-06-07,302.3000,308.5000,286.7000,288.3000,17035330
BHARTIARTL,2013-05-31,300.0000,319.1000,297.0000,301.9500,13340517
BHARTIARTL,2013-05-24,319.7000,319.8000,294.6500,298.5000,20057166
BHARTIARTL,2013-05-17,321.9000,327.8500,310.2000,315.5500,13956140
BHARTIARTL,2013-05-10,322.0500,332.8000,318.1000,324.2500,20272617
BHARTIARTL,2013-05-03,320.7000,331.5000,303.1000,317.7000,26398035
BHARTIARTL,2013-04-26,301.0000,321.0000,296.5000,318.4500,21229901
BHARTIARTL,2013-04-18,271.0000,302.0000,270.8500,299.6500,15321214
BHARTIARTL,2013-04-12,270.0000,284.4000,269.8500,273.5000,18001609
BHARTIARTL,2013-04-05,288.0000,295.0000,266.5500,270.2500,20646482
BHARTIARTL,2013-03-28,297.0000,298.0000,285.4500,291.7500,16261723
BHARTIARTL,2013-03-22,305.0000,311.9000,275.6000,294.0500,59421019
BHARTIARTL,2013-03-15,323.1000,326.4500,307.2000,310.3000,21698033
BHARTIARTL,2013-03-08,311.0000,326.9500,307.2500,322.9000,21935922
BHARTIARTL,2013-03-01,307.5000,335.6000,302.6000,311.1000,41175948
BHARTIARTL,2013-02-22,316.0000,317.5000,291.5000,309.6500,28712619
BHARTIARTL,2013-02-15,320.1000,330.3500,306.6500,316.6500,15268706
BHARTIARTL,2013-02-08,332.0000,334.7000,316.1500,321.8000,21164046
BHARTIARTL,2013-02-01,357.8000,363.6000,326.7000,329.4000,31049523
BHARTIARTL,2013-01-25,347.2500,370.6000,344.8000,360.5000,28397613
BHARTIARTL,2013-01-18,326.5000,357.0000,323.3000,348.8500,29295496
BHARTIARTL,2013-01-11,329.6500,336.5000,323.9000,325.2000,16973820
BHARTIARTL,2013-01-04,319.0000,329.8000,315.6500,327.0000,13203201
BHARTIARTL,2012-12-28,306.7000,323.5000,303.4000,319.0500,13011763
BHARTIARTL,2012-12-21,309.0000,318.8500,299.5500,307.3500,24961932
BHARTIARTL,2012-12-14,325.5000,326.0000,307.7000,312.4500,24935118
BHARTIARTL,2012-12-07,337.5000,340.0000,320.2500,322.4500,22277079
BHARTIARTL,2012-11-30,307.9500,340.7000,306.7000,337.0000,35386913
BHARTIARTL,2012-11-23,303.7000,312.5000,303.4000,305.4500,29654577
BHARTIARTL,2012-11-16,285.2500,303.9500,285.2000,301.4000,22445060
BHARTIARTL,2012-11-12,275.5000,283.0000,0.0000,280.0000,28287668
BHARTIARTL,2012-11-02,266.6500,284.0000,266.1000,274.9500,13849916
BHARTIARTL,2012-10-25,266.0000,274.7000,264.8000,269.6500,8810233
BHARTIARTL,2012-10-19,260.5500,272.0000,256.5000,267.1000,23443049
BHARTIARTL,2012-10-12,267.0500,276.6000,258.2000,260.3500,19401558
BHARTIARTL,2012-10-05,265.1500,273.3500,215.8000,265.7500,11995404
BHARTIARTL,2012-09-28,280.0000,283.0000,260.0000,265.4500,31913226
BHARTIARTL,2012-09-21,260.2000,280.4500,256.8500,279.2500,33899063
BHARTIARTL,2012-09-14,246.6000,262.3000,0.0000,255.1000,64041394
BHARTIARTL,2012-08-31,250.0000,253.8000,238.4500,247.8000,31500609
BHARTIARTL,2012-08-24,260.5000,263.9000,243.5500,247.9500,40749563
BHARTIARTL,2012-08-17,257.0000,264.7000,257.0000,262.3000,26684177
BHARTIARTL,2012-08-10,298.5000,301.4000,252.9000,255.6000,86543813
BHARTIARTL,2012-08-03,310.0000,313.8000,293.8000,296.5000,21272137
BHARTIARTL,2012-07-27,315.9000,315.9000,298.0000,307.4500,16987537
BHARTIARTL,2012-07-20,313.5000,328.8000,310.0000,314.6500,23347243
BHARTIARTL,2012-07-13,320.4500,324.9000,305.5500,307.9500,11916200
BHARTIARTL,2012-07-06,305.0500,328.3500,305.0000,321.3000,17894827
BHARTIARTL,2012-06-29,313.4500,314.5000,302.3500,305.0500,14532319
BHARTIARTL,2012-06-22,314.0000,316.9000,306.0000,310.9000,10480137
BHARTIARTL,2012-06-15,308.6500,313.4000,301.0000,311.7000,10578526
BHARTIARTL,2012-06-08,300.0000,308.0000,285.3000,304.2500,43294379
BHARTIARTL,2012-06-01,300.2500,307.9000,299.0000,300.8500,17063579
BHARTIARTL,2012-05-25,297.4000,303.0000,280.1000,299.0500,16110945
BHARTIARTL,2012-05-18,308.0000,310.0000,292.0500,296.5500,18355479
BHARTIARTL,2012-05-11,309.3000,319.2000,306.0000,307.2000,11724216
BHARTIARTL,2012-05-04,307.1000,319.9500,307.1000,311.7500,14894186
BHARTIARTL,2012-04-27,322.6000,326.5000,288.9500,307.4000,32093397
BHARTIARTL,2012-04-20,322.0000,328.4500,314.5000,324.3500,12699701
BHARTIARTL,2012-04-13,329.8000,332.8000,320.4000,323.5000,16146242
BHARTIARTL,2012-04-04,338.9000,343.8500,329.1000,330.1000,8760495
BHARTIARTL,2012-03-30,336.0000,340.9000,325.0000,337.9000,22065528
BHARTIARTL,2012-03-23,331.0000,340.0000,320.6500,336.0000,26736062
BHARTIARTL,2012-03-16,344.9000,345.8000,327.0000,327.5500,18297328
BHARTIARTL,2012-03-09,344.7000,354.9000,0.0000,338.8500,32898067
BHARTIARTL,2012-02-24,350.0000,362.5000,333.6500,342.6000,34610617
BHARTIARTL,2012-02-17,350.4000,356.7000,341.0500,349.6000,43005481
BHARTIARTL,2012-02-10,394.0000,394.0000,344.4000,349.9500,58178840
BHARTIARTL,2012-02-03,372.0000,400.9500,355.0000,387.6000,54306939
BHARTIARTL,2012-01-27,340.0500,375.8000,340.0500,374.6000,15533237
BHARTIARTL,2012-01-20,335.1500,351.7000,335.0000,342.3500,17519852
BHARTIARTL,2012-01-13,344.5000,360.4500,0.0000,334.6000,52129040
BHARTIARTL,2011-12-30,334.0000,350.8000,333.0000,343.5000,16634625
BHARTIARTL,2011-12-23,334.0000,345.1500,319.2500,330.6500,32727494
BHARTIARTL,2011-12-16,361.3500,362.8000,329.5000,336.5500,36371513
BHARTIARTL,2011-12-09,392.1000,397.8000,351.6500,358.7000,26955620
BHARTIARTL,2011-12-02,378.0000,395.6500,367.2500,390.6000,77747620
BHARTIARTL,2011-11-25,384.0000,395.8000,354.8000,375.1500,42498337
BHARTIARTL,2011-11-18,398.6500,412.0000,391.6000,397.5000,27539938
BHARTIARTL,2011-11-11,397.0000,402.5000,388.9500,395.6000,10525478
BHARTIARTL,2011-11-04,393.8000,400.5000,383.0500,397.3000,17341172
BHARTIARTL,2011-10-28,399.2000,409.3000,389.1000,391.9500,4265585
BHARTIARTL,2011-10-25,384.4000,393.6500,377.0500,388.4500,5395498
BHARTIARTL,2011-10-21,381.4500,391.9500,371.3500,378.0000,14757613
BHARTIARTL,2011-10-14,352.0000,384.9000,343.5500,383.6500,28468706
BHARTIARTL,2011-10-07,373.1000,383.1000,348.2000,354.8000,25983746
BHARTIARTL,2011-09-30,376.7500,389.8000,368.0000,378.0000,17191031
BHARTIARTL,2011-09-23,384.0000,395.4500,360.6500,375.0000,21170069
BHARTIARTL,2011-09-16,397.0500,397.8500,372.5000,385.8000,23190195
BHARTIARTL,2011-09-09,402.5000,409.2500,390.8500,400.1500,20301675
BHARTIARTL,2011-09-02,416.0000,418.9500,406.5000,408.6000,5160183
BHARTIARTL,2011-08-30,403.0000,416.4500,401.0500,404.6500,8316542
BHARTIARTL,2011-08-26,382.2000,409.4000,381.1000,398.6500,30020529
BHARTIARTL,2011-08-19,392.7500,402.8000,377.2000,383.6500,29421250
BHARTIARTL,2011-08-12,400.0000,414.8500,385.0000,389.1000,36547036
BHARTIARTL,2011-08-05,447.8500,447.8500,408.8000,415.8000,29391288
BHARTIARTL,2011-07-29,410.0000,439.2500,409.5500,437.2500,37611139
BHARTIARTL,2011-07-22,390.3000,412.5500,390.1500,411.1500,22618734
BHARTIARTL,2011-07-15,398.0500,399.9000,385.2500,392.9500,14804554
BHARTIARTL,2011-07-08,385.5000,409.9000,378.2500,398.1500,23835313
BHARTIARTL,2011-07-01,389.0000,404.9500,382.3500,383.4500,35028963
BHARTIARTL,2011-06-24,380.0000,398.4000,375.5500,391.9000,28564042
BHARTIARTL,2011-06-17,375.2500,381.9500,367.6500,380.5500,17794811
BHARTIARTL,2011-06-10,380.3500,382.6000,371.0000,373.9500,11030575
BHARTIARTL,2011-06-03,373.0000,385.9000,367.0000,378.4500,15080112
BHARTIARTL,2011-05-27,370.1000,375.4000,363.5500,372.9000,15691102
BHARTIARTL,2011-05-20,368.0000,378.4000,364.5000,373.8500,11974081
BHARTIARTL,2011-05-13,352.8000,374.2000,352.0000,367.7500,15237977
BHARTIARTL,2011-05-06,379.0000,384.9500,345.7000,350.9500,24093683
BHARTIARTL,2011-04-29,374.4500,389.8500,372.8000,380.0500,20451814
BHARTIARTL,2011-04-21,372.5000,386.5000,365.5000,376.2500,20940012
BHARTIARTL,2011-04-15,361.9000,376.0000,353.0000,372.4000,17514074
BHARTIARTL,2011-04-08,354.5000,428.4000,345.7000,361.9000,21376703
BHARTIARTL,2011-04-01,341.4000,364.9500,334.5000,355.3000,33690368
BHARTIARTL,2011-03-25,319.6500,341.0000,316.0000,339.7000,11555358
BHARTIARTL,2011-03-18,320.1000,324.0000,308.9500,318.6500,19797555
BHARTIARTL,2011-03-11,325.0000,336.8000,319.1000,322.5500,11157052
BHARTIARTL,2011-03-04,330.0000,338.9000,322.2000,326.9500,17132897
BHARTIARTL,2011-02-25,329.7000,337.2500,321.5000,329.7500,24618483
BHARTIARTL,2011-02-18,323.5000,341.3000,315.0000,331.3500,18735965
BHARTIARTL,2011-02-11,335.0000,344.2500,313.2000,318.9000,20597371
BHARTIARTL,2011-02-04,322.1500,343.5000,304.4500,332.5000,33894173
BHARTIARTL,2011-01-28,336.2000,340.8500,322.5000,327.2500,15619831
BHARTIARTL,2011-01-21,340.5000,352.0000,331.0000,336.0500,14389039
BHARTIARTL,2011-01-14,340.0000,354.0000,334.0000,343.7500,13472423
BHARTIARTL,2011-01-07,360.9000,365.0000,334.4000,338.5000,18099641
BHARTIARTL,2010-12-31,349.0000,360.0000,341.1000,358.8000,15418675
BHARTIARTL,2010-12-24,342.0000,351.8000,330.0000,348.6000,14185000
BHARTIARTL,2010-12-16,332.4500,346.5000,322.0000,344.3000,17120191
BHARTIARTL,2010-12-10,349.8500,354.7500,325.0000,331.0000,21504116
BHARTIARTL,2010-12-03,335.0000,362.9000,333.0000,345.6000,30903725
BHARTIARTL,2010-11-26,334.1500,339.9000,320.2000,333.8000,33332336
BHARTIARTL,2010-11-19,307.1500,341.7500,305.2500,328.4500,44023207
BHARTIARTL,2010-11-12,331.0000,345.6000,303.4000,305.5500,43169036
BHARTIARTL,2010-11-04,329.0000,335.9500,325.2500,326.1500,11009838
BHARTIARTL,2010-10-29,335.2500,341.5000,318.0000,325.6500,25192898
BHARTIARTL,2010-10-22,335.0000,341.8000,318.8000,333.4500,26093821
BHARTIARTL,2010-10-15,354.1000,355.9000,330.3000,333.6500,28256264
BHARTIARTL,2010-10-08,366.9500,368.7000,349.6500,352.9000,18242167
BHARTIARTL,2010-10-01,370.1000,376.9500,357.6000,365.1000,24427404
BHARTIARTL,2010-09-24,359.0000,375.0000,353.0500,368.1500,30897222
BHARTIARTL,2010-09-17,354.4000,361.0000,345.1000,358.8500,30742032
BHARTIARTL,2010-09-09,340.0000,357.9500,338.0000,350.1000,19204660
BHARTIARTL,2010-09-03,319.9000,341.4000,315.2500,339.2500,24684367
BHARTIARTL,2010-08-27,312.0000,325.4000,310.6000,316.1000,23221907
BHARTIARTL,2010-08-20,318.0000,321.1500,308.1000,310.3000,16072048
BHARTIARTL,2010-08-13,321.9500,335.7500,315.0000,316.9500,29979063
BHARTIARTL,2010-08-06,308.0000,330.0000,308.0000,323.4000,27626307
BHARTIARTL,2010-07-30,314.0000,324.4000,305.1000,306.8000,29244271
BHARTIARTL,2010-07-23,296.0000,316.5000,292.0000,313.8000,22940628
BHARTIARTL,2010-07-16,308.4000,312.7000,293.0000,298.4500,41484685
BHARTIARTL,2010-07-09,265.4000,310.5000,263.1500,308.6500,76169698
BHARTIARTL,2010-07-02,264.0000,267.0000,260.5500,264.7000,24165208
BHARTIARTL,2010-06-25,266.0000,268.0000,260.1500,263.0500,27522467
BHARTIARTL,2010-06-18,276.0500,277.8000,263.4000,264.9500,30681205
BHARTIARTL,2010-06-11,266.0000,292.0000,257.2500,273.5000,43164636
BHARTIARTL,2010-06-04,261.0000,278.4000,254.3500,276.3000,28867882
BHARTIARTL,2010-05-28,268.0500,271.3500,257.6000,260.7000,26177618
BHARTIARTL,2010-05-21,260.0000,271.8000,252.0000,266.2000,23088778
BHARTIARTL,2010-05-14,292.0000,298.0000,254.5000,264.5500,75511903
BHARTIARTL,2010-05-07,298.0000,299.9000,283.2000,287.5000,24333596
BHARTIARTL,2010-04-30,300.1000,303.9000,292.0000,298.5500,25978585
BHARTIARTL,2010-04-23,343.7000,343.7000,297.2500,298.2000,30939000
BHARTIARTL,2010-04-16,305.5000,312.0000,301.7000,304.8000,16559089
BHARTIARTL,2010-04-09,307.0000,325.8000,302.5000,307.9000,30645395
BHARTIARTL,2010-04-01,311.0000,319.7000,300.5500,302.0000,25915998
BHARTIARTL,2010-03-26,307.5000,321.0000,303.0000,310.1500,29744970
BHARTIARTL,2010-03-19,290.0000,312.8500,290.0000,311.9000,21363012
BHARTIARTL,2010-03-12,298.1500,302.8000,284.0000,299.1000,23502313
BHARTIARTL,2010-03-05,280.0000,303.7500,280.0000,298.4500,22831339
BHARTIARTL,2010-02-26,281.0000,283.0000,275.0000,279.3500,27456691
BHARTIARTL,2010-02-19,317.0000,317.0000,269.3500,278.8000,95965342
BHARTIARTL,2010-02-11,305.0000,318.4000,0.0000,314.5000,38328322
BHARTIARTL,2010-01-29,322.1500,331.8000,304.1500,306.4000,24909824
BHARTIARTL,2010-01-22,317.0000,333.0000,315.0000,322.1500,29572088
BHARTIARTL,2010-01-15,331.0000,333.9000,315.2500,317.4000,22278088
BHARTIARTL,2010-01-08,329.8500,335.1500,323.8500,325.0500,18188927
BHARTIARTL,2009-12-31,327.0000,331.2000,323.0000,329.7500,9485229
BHARTIARTL,2009-12-24,318.0000,331.5000,309.0500,321.1500,22148035
BHARTIARTL,2009-12-18,336.0000,336.7000,300.0000,317.8500,30962409
BHARTIARTL,2009-12-11,309.0000,348.8000,309.0000,331.5500,71247779
BHARTIARTL,2009-12-04,285.0000,313.4000,284.9000,310.1000,41668249
BHARTIARTL,2009-11-27,289.0000,290.0000,274.0000,283.6500,51387953
BHARTIARTL,2009-11-20,304.9000,307.8500,283.0500,288.7500,40406359
BHARTIARTL,2009-11-13,323.9500,324.6000,288.2000,302.1000,50728138
BHARTIARTL,2009-11-06,292.0000,325.6000,280.0000,320.0500,57794619
BHARTIARTL,2009-10-30,332.0000,335.6500,290.1000,292.8500,83435321
BHARTIARTL,2009-10-23,335.9000,342.7000,325.1000,331.0500,47562558
BHARTIARTL,2009-10-16,345.0000,357.0000,322.6000,326.2000,81380865
BHARTIARTL,2009-10-09,429.7000,439.0000,330.1000,343.3000,217095516
BHARTIARTL,2009-10-01,418.0000,459.0000,416.0500,435.1000,47590499
BHARTIARTL,2009-09-25,447.0000,485.0000,408.1500,414.5500,35101839
BHARTIARTL,2009-09-18,414.0000,449.1000,412.6500,442.9500,32582388
BHARTIARTL,2009-09-11,409.9500,427.7000,405.0000,421.2000,41600715
BHARTIARTL,2009-09-04,428.0500,436.9000,399.0500,405.0000,25766620
BHARTIARTL,2009-08-28,413.8000,439.2500,397.0000,435.2000,31297726
BHARTIARTL,2009-08-21,404.8000,415.4500,393.3500,411.7000,21215549
BHARTIARTL,2009-08-14,391.0500,415.0000,365.0500,408.7500,47957403
BHARTIARTL,2009-08-07,418.0000,418.8000,367.5500,383.9000,44510014
BHARTIARTL,2009-07-31,416.1000,436.2000,404.0000,410.1000,33000250
BHARTIARTL,2009-07-24,420.5000,435.0000,397.7000,415.9500,48116422
BHARTIARTL,2009-07-17,387.5000,418.0000,368.3750,413.1250,26938450
BHARTIARTL,2009-07-10,412.0000,413.5000,383.0000,388.8250,22311272
BHARTIARTL,2009-07-03,409.2250,414.9000,397.0500,409.5250,21910112
BHARTIARTL,2009-06-26,408.9000,408.9000,375.5000,405.0500,31372926
BHARTIARTL,2009-06-19,410.5000,414.0000,393.3500,403.6000,32804780
BHARTIARTL,2009-06-12,405.8250,432.9500,397.1000,414.0750,48714122
BHARTIARTL,2009-06-05,435.0000,435.0000,388.5000,413.3750,50954644
BHARTIARTL,2009-05-29,432.5000,460.0000,375.0000,410.4500,132292174
BHARTIARTL,2009-05-22,475.0000,518.0000,417.5250,429.8000,63557204
BHARTIARTL,2009-05-15,385.0000,411.0000,370.0500,399.9250,33671778
BHARTIARTL,2009-05-08,382.6750,397.0000,369.2750,384.1750,48174560
BHARTIARTL,2009-04-30,370.0000,379.0000,356.5000,377.0000,29401394
BHARTIARTL,2009-04-24,340.8000,380.8500,333.1750,374.8750,52678326
BHARTIARTL,2009-04-17,334.5000,352.4500,326.1000,340.2750,35090252
BHARTIARTL,2009-04-09,322.7500,345.0000,312.1750,333.0250,26883882
BHARTIARTL,2009-04-02,291.3250,324.7500,291.3250,319.3500,41885012
BHARTIARTL,2009-03-27,286.0000,317.9250,284.2000,310.9250,52256042
BHARTIARTL,2009-03-20,281.0000,292.4000,276.5000,284.7000,54191500
BHARTIARTL,2009-03-13,311.8500,311.8500,270.5500,278.8250,59189336
BHARTIARTL,2009-03-09,295.1000,300.3500,291.0250,293.8750,4340330
BHARTIARTL,2009-03-06,316.3500,316.3500,285.0250,301.1250,39438722
BHARTIARTL,2009-02-27,315.5000,330.0000,312.5250,319.2500,25088998
BHARTIARTL,2009-02-20,325.8750,325.8750,312.0000,321.3500,29158150
BHARTIARTL,2009-02-13,324.4500,339.5000,319.6000,325.8750,26263190
BHARTIARTL,2009-02-06,314.8500,324.7000,303.5250,323.5250,26602322
BHARTIARTL,2009-01-30,307.8250,332.5000,306.1000,316.9750,38893978
BHARTIARTL,2009-01-23,317.0000,326.9000,276.6750,306.5750,43005356
BHARTIARTL,2009-01-16,316.1500,319.5000,292.0000,317.3750,40495918
BHARTIARTL,2009-01-09,355.1250,357.0000,303.8250,319.4500,56644352
BHARTIARTL,2009-01-02,344.9500,367.0000,332.5000,352.4500,18872462
BHARTIARTL,2008-12-26,365.4500,366.5000,339.2000,343.2000,25211958
BHARTIARTL,2008-12-19,374.9000,379.0000,349.0750,360.8500,36372792
BHARTIARTL,2008-12-12,344.4000,374.8500,339.0000,361.7500,39782786
BHARTIARTL,2008-12-05,338.8500,348.0000,311.0000,332.4000,43420616
BHARTIARTL,2008-11-28,307.5000,338.9000,298.5250,335.5250,41735958
BHARTIARTL,2008-11-21,329.8500,337.0000,288.2500,309.4250,51905772
BHARTIARTL,2008-11-14,330.5000,362.4000,305.0500,323.7500,36738654
BHARTIARTL,2008-11-07,345.0000,374.0000,309.4000,324.0250,46817830
BHARTIARTL,2008-10-31,274.7000,333.5000,241.5000,326.8750,53853620
BHARTIARTL,2008-10-24,393.8000,393.8000,252.5000,268.5500,57738556
BHARTIARTL,2008-10-17,374.2250,392.4250,326.6750,338.5750,52025742
BHARTIARTL,2008-10-10,381.0000,384.0000,324.6500,346.1500,56708584
BHARTIARTL,2008-10-03,388.5000,409.5000,325.5000,378.1500,41026636
BHARTIARTL,2008-09-26,407.5000,412.5000,383.7750,388.0000,42657812
BHARTIARTL,2008-09-19,382.5000,409.8500,349.5000,402.9250,79346888
BHARTIARTL,2008-09-12,417.0000,419.8500,372.5000,389.4250,35627512
BHARTIARTL,2008-09-05,418.5000,424.3500,399.0750,401.7000,19674654
BHARTIARTL,2008-08-29,406.0000,421.8250,395.6250,418.7500,24034532
BHARTIARTL,2008-08-22,414.4000,414.4000,391.0500,404.8500,18803650
BHARTIARTL,2008-08-14,432.0000,432.0000,405.2500,409.3000,17697668
BHARTIARTL,2008-08-08,407.4500,443.4500,387.5000,420.4250,31643344
BHARTIARTL,2008-08-01,351.2750,419.8500,351.2750,410.0750,37448456
BHARTIARTL,2008-07-25,403.1000,430.9750,381.1250,398.4250,52608500
BHARTIARTL,2008-07-18,360.6250,406.5000,347.6750,401.5500,38191654
BHARTIARTL,2008-07-11,336.2750,384.8500,336.2750,372.4500,31370644
BHARTIARTL,2008-07-04,378.9000,379.5000,343.9500,358.5750,44012658
BHARTIARTL,2008-06-27,379.5000,393.9000,359.2500,373.9750,41656590
BHARTIARTL,2008-06-20,425.0000,429.9500,377.4750,382.8500,28209256
BHARTIARTL,2008-06-13,404.8500,411.7500,375.0000,408.2000,43503424
BHARTIARTL,2008-06-06,440.0000,443.7500,387.5500,401.0000,43436834
BHARTIARTL,2008-05-30,430.0000,448.4000,416.6750,437.9750,29590160
BHARTIARTL,2008-05-23,425.0000,425.0000,402.5000,418.8250,24563030
BHARTIARTL,2008-05-16,412.6250,432.3500,407.5000,426.2250,39869492
BHARTIARTL,2008-05-09,454.0000,489.9000,399.0000,420.9000,67891924
BHARTIARTL,2008-05-02,462.5000,475.0000,444.2750,450.1250,34401920
BHARTIARTL,2008-04-25,415.0000,469.9250,412.5000,461.2000,39275566
BHARTIARTL,2008-04-17,400.6250,421.4750,394.7500,411.7000,15966516
BHARTIARTL,2008-04-11,395.0000,417.0000,389.1500,402.5500,22024224
BHARTIARTL,2008-04-04,412.8500,419.9500,389.4750,391.9500,23816652
BHARTIARTL,2008-03-28,399.5000,423.5000,388.0500,414.0250,33122458
BHARTIARTL,2008-03-19,365.0000,398.0000,353.1000,388.8750,22596470
BHARTIARTL,2008-03-14,374.9750,414.0000,366.6000,376.4500,33191734
BHARTIARTL,2008-03-07,404.8750,404.8750,365.0500,375.5500,32031264
BHARTIARTL,2008-02-29,434.5000,434.5000,403.1250,413.1250,30917810
BHARTIARTL,2008-02-22,446.0000,447.0000,423.4500,425.5500,14617130
BHARTIARTL,2008-02-15,440.5000,472.3500,410.0000,440.3000,22061348
BHARTIARTL,2008-02-08,472.3500,473.2500,425.0000,441.4750,22425030
BHARTIARTL,2008-02-01,449.9750,462.0000,422.5000,454.7250,34360722
BHARTIARTL,2008-01-25,444.0000,505.4500,350.5000,457.5500,39012656
BHARTIARTL,2008-01-18,455.6750,485.0000,410.1250,436.5250,64809862
BHARTIARTL,2008-01-11,470.0000,491.5000,462.5000,482.4250,28825674
BHARTIARTL,2008-01-04,493.8500,511.7000,469.5500,474.1750,25042840
BHARTIARTL,2007-12-28,462.5000,497.5000,460.0000,470.7000,23727068
BHARTIARTL,2007-12-20,474.9500,475.0000,447.0250,459.4750,24705600
BHARTIARTL,2007-12-14,482.5000,534.8500,472.5000,477.1500,35719486
BHARTIARTL,2007-12-07,470.5000,497.9500,453.8000,479.3750,35551680
BHARTIARTL,2007-11-30,464.0000,484.2000,449.0750,469.7500,28475814
BHARTIARTL,2007-11-23,471.5000,471.5000,431.0000,458.7750,29441722
BHARTIARTL,2007-11-16,428.8500,460.9250,413.5000,456.4750,59018416
BHARTIARTL,2007-11-08,449.0000,482.5000,425.5000,441.7750,36264354
BHARTIARTL,2007-11-02,505.0000,537.0000,425.1250,447.4750,52182912
BHARTIARTL,2007-10-26,475.0000,519.8500,454.2500,495.3500,71968108
BHARTIARTL,2007-10-19,548.5000,567.0000,467.5000,488.1500,46198150
BHARTIARTL,2007-10-12,500.0000,592.1000,475.5500,534.3000,36026672
BHARTIARTL,2007-10-05,467.5500,508.5000,466.6750,497.2000,11410754
BHARTIARTL,2007-09-28,465.5000,492.5000,464.5000,469.9500,11046896
BHARTIARTL,2007-09-21,417.4250,462.5000,403.5000,460.6250,12214658
BHARTIARTL,2007-09-14,422.5000,429.5000,407.6250,414.8000,6792402
BHARTIARTL,2007-09-07,439.8000,440.5000,411.5000,423.9250,9851208
BHARTIARTL,2007-08-31,435.0000,444.7000,422.0000,439.8000,9875888
BHARTIARTL,2007-08-24,412.5000,435.9500,402.5000,432.7750,9434476
BHARTIARTL,2007-08-17,424.5000,430.5000,375.0000,398.4750,12986376
BHARTIARTL,2007-08-10,428.3000,449.5000,412.5000,419.2250,8077332
BHARTIARTL,2007-08-03,443.0000,452.5000,425.5750,436.3000,11746342
BHARTIARTL,2007-07-27,458.9500,479.5000,444.0000,446.2500,12473672
BHARTIARTL,2007-07-20,440.5000,471.4500,430.0000,461.9250,10413004
BHARTIARTL,2007-07-13,430.0250,448.9250,430.0250,441.4750,8530978
BHARTIARTL,2007-07-06,420.0000,441.2000,417.1500,433.1250,10406290
BHARTIARTL,2007-06-29,412.0000,429.4500,410.5000,417.9750,10383102
BHARTIARTL,2007-06-22,409.0000,417.5000,402.1750,412.7500,8831442
BHARTIARTL,2007-06-15,412.5000,414.5000,395.0000,406.4500,6877080
BHARTIARTL,2007-06-08,417.5750,422.5000,397.5000,407.7500,6069650
BHARTIARTL,2007-06-01,423.2000,429.0000,402.5500,420.6500,9965498
BHARTIARTL,2007-05-25,428.5000,433.5000,408.7500,417.1500,10936820
BHARTIARTL,2007-05-18,409.9000,432.0000,407.9750,426.0000,7478822
BHARTIARTL,2007-05-11,413.5000,417.2500,400.5000,406.9750,11654486
BHARTIARTL,2007-05-04,417.0000,422.2500,406.0000,408.1000,6088880
BHARTIARTL,2007-04-30,411.0000,416.0000,400.0000,405.6750,7816098
BHARTIARTL,2007-04-27,425.0750,441.0250,406.1250,413.1750,18376250
BHARTIARTL,2007-04-20,391.5000,424.3750,391.5000,422.8250,8570782
BHARTIARTL,2007-04-13,374.4750,392.7750,372.5250,390.7750,7781506
BHARTIARTL,2007-04-05,375.3250,377.4500,361.9000,373.0250,6569146
BHARTIARTL,2007-03-30,389.1000,394.8000,314.0000,381.9500,9568750
BHARTIARTL,2007-03-23,364.9500,397.5000,360.0500,392.1000,9920584
BHARTIARTL,2007-03-16,377.5000,389.8000,351.3250,358.6250,12300590
BHARTIARTL,2007-03-09,348.9000,383.5000,336.0750,375.2000,17443254
BHARTIARTL,2007-03-02,376.0000,381.4500,335.0000,353.3250,21376476
BHARTIARTL,2007-02-23,399.5000,414.5000,373.0000,377.9750,17260454
BHARTIARTL,2007-02-15,384.5000,398.5000,354.0500,396.6750,12802872
BHARTIARTL,2007-02-09,388.5000,398.6500,374.0000,376.0000,8695764
BHARTIARTL,2007-02-02,359.4500,388.9750,345.6000,385.3000,8412580
BHARTIARTL,2007-01-25,345.0000,369.0000,336.2500,360.5500,11098506
BHARTIARTL,2007-01-19,337.5000,347.5000,321.0750,342.5250,5621972
BHARTIARTL,2007-01-12,318.1500,334.4000,303.1750,331.9000,8616866
BHARTIARTL,2007-01-05,312.0000,322.5000,312.0000,318.1500,5237016
BHARTIARTL,2006-12-29,307.7750,323.0000,305.0000,314.9750,6021190
BHARTIARTL,2006-12-22,309.5250,311.0000,294.0000,307.4500,9479140
