stock,timestamp,open,high,low,close,volume
ICICIBANK,2013-05-31,210.9450,225.1640,201.6820,209.9000,331006839
ICICIBANK,2013-04-30,192.1820,216.1450,178.4910,211.5730,422967962
ICICIBANK,2013-03-28,191.9090,209.3450,181.1910,190.0360,416584699
ICICIBANK,2013-02-28,217.0910,218.7820,187.2730,189.1640,289759714
ICICIBANK,2013-01-31,208.4360,224.0000,207.8360,216.5730,329654173
ICICIBANK,2012-12-31,199.0910,210.6640,198.7640,206.9550,260647017
ICICIBANK,2012-11-30,191.2730,200.9000,0.0000,199.9730,272852929
ICICIBANK,2012-10-31,192.7270,200.0000,157.5910,190.9450,319447026
ICICIBANK,2012-09-28,164.5820,197.6180,0.0000,192.5090,432550582
ICICIBANK,2012-08-31,173.0910,179.8000,162.7360,164.0270,375129731
ICICIBANK,2012-07-31,163.8180,176.9550,160.7450,174.8000,480581445
ICICIBANK,2012-06-29,142.5450,164.5360,139.5270,163.5450,423734120
ICICIBANK,2012-05-31,161.0550,162.7270,139.7000,142.4090,491265251
ICICIBANK,2012-04-30,161.4180,167.0550,150.4090,160.4270,459128469
ICICIBANK,2012-03-30,164.0910,174.1090,0.0000,161.8550,571225419
ICICIBANK,2012-02-29,165.0910,181.6000,159.6360,164.7820,650406453
ICICIBANK,2012-01-31,125.4820,164.8820,0.0000,164.0270,602424998
ICICIBANK,2011-12-30,137.0910,144.0000,116.5450,124.4820,693176404
ICICIBANK,2011-11-30,166.9000,167.9090,128.1640,129.5360,734879700
ICICIBANK,2011-10-31,156.3640,173.3910,138.4360,169.3000,430670952
ICICIBANK,2011-09-30,162.0910,168.7270,151.4550,159.1640,431151925
ICICIBANK,2011-08-30,191.4180,192.6730,147.9820,158.7730,493020344
ICICIBANK,2011-07-29,202.0640,202.1450,182.4730,188.5000,307079137
ICICIBANK,2011-06-30,197.0550,199.9090,182.4360,199.0270,358906985
ICICIBANK,2011-05-31,202.5090,203.3270,182.3640,197.4730,397682465
ICICIBANK,2011-04-29,202.6910,207.0910,194.9090,202.6270,408997228
ICICIBANK,2011-03-31,178.8910,205.0910,177.8730,202.9450,451961713
ICICIBANK,2011-02-28,185.2910,195.0910,170.8730,176.5180,476317662
ICICIBANK,2011-01-31,209.8180,210.6180,180.2820,185.7450,546988902
ICICIBANK,2010-12-31,209.0910,218.5450,189.2910,208.2000,445609457
ICICIBANK,2010-11-30,215.6820,232.3640,198.4090,207.6550,493332148
ICICIBANK,2010-10-29,203.1000,214.0000,195.2730,211.4550,415430339
ICICIBANK,2010-09-30,178.2450,208.7270,178.2450,202.3550,405179315
ICICIBANK,2010-08-31,165.8180,186.1820,165.6360,177.7640,487528099
ICICIBANK,2010-07-30,155.3550,169.4550,151.4910,164.5270,347431771
ICICIBANK,2010-06-30,154.8450,165.4550,129.4550,156.6730,464927448
ICICIBANK,2010-05-31,172.0180,174.1730,145.8820,157.8730,520860686
ICICIBANK,2010-04-30,174.0000,183.5820,164.1000,173.0820,462647161
ICICIBANK,2010-03-31,160.9270,176.5090,155.6360,173.1820,470919422
ICICIBANK,2010-02-26,149.1090,161.2730,0.0000,158.5730,407928242
ICICIBANK,2010-01-29,159.4550,164.9730,140.9090,150.9730,508894133
ICICIBANK,2009-12-31,159.2730,166.8090,145.5450,159.4550,515985185
ICICIBANK,2009-11-30,142.9640,169.4550,140.7360,157.7910,571271540
ICICIBANK,2009-10-30,148.7270,176.3270,137.5730,143.7820,666194619
ICICIBANK,2009-09-30,136.7640,168.6550,131.4550,165.0180,584062722
ICICIBANK,2009-08-31,138.9000,146.1640,125.4910,136.5730,750425393
ICICIBANK,2009-07-31,130.9090,146.8550,110.2090,137.9090,1181589936
ICICIBANK,2009-06-30,137.9450,141.7450,122.7360,131.3090,1092014742
ICICIBANK,2009-05-29,89.1091,145.4550,89.0909,134.5730,1567793592
ICICIBANK,2009-04-30,63.5818,88.0909,58.8455,87.4546,1769045835
ICICIBANK,2009-03-31,59.0364,70.5091,45.8727,60.5091,2581216182
ICICIBANK,2009-02-27,73.1909,80.3636,56.5546,59.5546,1010065095
ICICIBANK,2009-01-30,84.5454,97.9273,60.2818,75.6818,1017734201
ICICIBANK,2008-12-31,65.0909,87.5454,56.0454,81.4727,1194891613
ICICIBANK,2008-11-28,75.4546,89.4727,0.0000,63.9364,1224180437
ICICIBANK,2008-10-31,95.6545,102.7090,51.4727,72.5000,1709166264
ICICIBANK,2008-09-30,119.4550,136.3640,83.6454,97.3727,1421857506
ICICIBANK,2008-08-29,111.8180,143.4550,110.9090,122.1640,805094509
ICICIBANK,2008-07-31,114.5450,139.0730,93.4546,115.8730,991488722
ICICIBANK,2008-06-30,150.9090,151.8180,111.1550,114.5820,502002087
ICICIBANK,2008-05-30,172.4910,176.5450,141.4910,143.3820,484245129
ICICIBANK,2008-04-30,144.3450,174.5450,132.1000,159.9270,478001844
ICICIBANK,2008-03-31,192.7270,192.7270,130.9180,139.8910,615393145
ICICIBANK,2008-02-29,210.3640,226.3450,181.6360,197.9090,328601666
ICICIBANK,2008-01-31,225.4550,264.6360,182.1180,208.5450,621473554
ICICIBANK,2007-12-31,214.5450,241.2000,205.5000,225.2180,255163538
ICICIBANK,2007-11-30,230.9090,245.2730,196.3640,214.2550,330063168
ICICIBANK,2007-10-31,194.1820,235.2640,177.2730,228.0090,477116825
ICICIBANK,2007-09-28,161.8360,194.5270,160.3640,193.1640,317278247
ICICIBANK,2007-08-31,167.2730,167.2730,146.3640,161.5270,388757883
ICICIBANK,2007-07-31,178.4550,183.6360,163.8180,168.6270,219736613
ICICIBANK,2007-06-29,168.1820,175.7730,161.4550,173.7180,128501147
ICICIBANK,2007-05-31,163.2730,175.2730,149.4820,167.1180,170913752
ICICIBANK,2007-04-30,149.2000,180.8550,143.8180,157.4270,142306380
ICICIBANK,2007-03-30,152.7270,180.0000,144.2270,155.1550,181214954
ICICIBANK,2007-02-28,172.9090,183.6360,145.7270,150.8180,172137299
ICICIBANK,2007-01-31,162.1820,181.8180,158.5820,171.1090,137925839
ICICIBANK,2006-12-29,160.5450,166.1820,140.3820,162.0910,120755741
ICICIBANK,2006-11-30,142.7090,168.1820,137.8820,158.6270,216997394
ICICIBANK,2006-10-31,127.2730,144.5180,122.2360,141.3000,104482722
ICICIBANK,2006-09-29,108.1640,144.5730,104.8450,127.2000,114095574
ICICIBANK,2006-08-31,100.7270,117.8180,97.2727,108.6270,156652157
ICICIBANK,2006-07-31,90.7273,103.2730,84.5364,100.7000,135976431
ICICIBANK,2006-06-30,98.5454,101.2730,79.0909,88.7091,129717104
ICICIBANK,2006-05-31,109.1090,122.7270,89.4546,97.7273,141689150
ICICIBANK,2006-04-28,108.9090,114.1820,87.2727,104.8730,67602349
ICICIBANK,2006-03-31,109.0910,116.3640,101.8180,107.1000,79928637
ICICIBANK,2006-02-28,112.7090,115.4550,93.0546,111.8640,138238037
ICICIBANK,2006-01-31,106.8550,112.9820,96.3727,110.7730,262042053
ICICIBANK,2005-12-30,98.1818,108.0000,95.2727,106.3730,229919413
ICICIBANK,2005-11-30,91.5454,100.9090,0.0000,97.8273,99034801
ICICIBANK,2005-10-31,109.8910,111.6360,85.0000,90.6545,161985713
ICICIBANK,2005-09-30,87.6818,111.8090,87.0000,109.4000,111188485
ICICIBANK,2005-08-31,96.8182,99.9818,83.6364,87.6000,87186633
ICICIBANK,2005-07-29,77.6364,100.8910,0.0000,97.1727,119869014
ICICIBANK,2005-06-30,71.6273,79.5454,71.0909,77.4091,68721267
ICICIBANK,2005-05-31,66.9091,75.4182,65.0091,71.2818,55919114
ICICIBANK,2005-04-29,71.4546,78.0909,64.7364,65.4454,137586216
ICICIBANK,2005-03-31,69.3636,75.9636,63.6364,71.4182,118184068
ICICIBANK,2005-02-28,66.0000,70.3636,65.0909,69.2545,67771789
ICICIBANK,2005-01-31,68.1818,68.9091,59.1273,65.6182,56815251
ICICIBANK,2004-12-31,61.8364,69.0546,60.7273,67.5182,111304963
ICICIBANK,2004-11-30,54.3818,62.8636,0.0000,61.7727,97020619
ICICIBANK,2004-10-29,52.5454,55.0727,0.0000,54.3727,67666959
ICICIBANK,2004-09-30,49.6364,54.1273,47.3545,52.0454,90712359
ICICIBANK,2004-08-31,48.5454,51.4000,47.6909,49.0546,66573344
ICICIBANK,2004-07-30,44.6545,49.4454,41.8364,48.6364,142014765
ICICIBANK,2004-06-30,41.6364,50.0000,41.6364,44.4546,155750622
ICICIBANK,2004-05-31,57.1818,58.0546,38.4636,41.8909,180798543
ICICIBANK,2004-04-30,54.3091,59.1455,0.0000,57.2727,326256323
ICICIBANK,2004-03-31,49.7636,55.9818,0.0000,53.8727,148194259
ICICIBANK,2004-02-27,0.0000,64.0546,0.0000,49.2636,337174957
ICICIBANK,2004-01-30,54.1636,57.8636,0.0000,53.6455,238018541
ICICIBANK,2003-12-31,45.9000,56.3636,0.0000,53.7182,176666560
ICICIBANK,2003-11-28,45.4364,48.7818,0.0000,45.4727,139713561
ICICIBANK,2003-10-31,37.2091,45.4546,0.0000,44.9091,174009097
ICICIBANK,2003-09-30,32.9273,37.8091,32.1636,37.1818,187095175
ICICIBANK,2003-08-29,29.0909,34.0909,0.0000,32.6727,315940775
ICICIBANK,2003-07-31,27.4545,30.5364,26.1818,28.9364,203743799
ICICIBANK,2003-06-30,25.0909,27.7364,24.0909,27.3000,107426514
ICICIBANK,2003-05-30,0.0000,25.8000,0.0000,25.0818,126515232
ICICIBANK,2003-04-30,24.1818,25.3727,0.0000,22.0273,94667540
ICICIBANK,2003-03-31,27.3636,27.6546,0.0000,24.3182,71962471
ICICIBANK,2003-02-28,27.4000,27.8182,0.0000,27.1455,68505275
ICICIBANK,2003-01-31,25.7182,28.3545,23.9364,27.2546,105531641
ICICIBANK,2002-12-31,24.0000,27.9000,0.0000,25.5455,82480985
ICICIBANK,2002-11-29,24.5455,25.6546,0.0000,24.2091,91360723
ICICIBANK,2002-10-31,25.3182,26.4727,0.0000,24.5273,39575068
ICICIBANK,2002-09-30,26.1818,26.8182,0.0000,25.5091,42326008
ICICIBANK,2002-08-30,25.8000,26.5182,0.0000,26.1091,24348149
ICICIBANK,timestamp,open,high,low,close,volume
EICHERMOT,2018-08-31,27846.0000,29470.0000,10000.0000,28059.8008,1061376
EICHERMOT,2018-07-31,28655.0000,29124.9004,26761.0996,27798.5996,1168677
EICHERMOT,2018-06-29,30650.0000,30650.0000,27751.5996,28590.4004,790678
EICHERMOT,2018-05-31,31349.0000,31499.0000,29100.0996,30780.6992,795227
EICHERMOT,2018-04-30,28510.0000,32236.6992,27800.0000,31188.5996,786562
EICHERMOT,2018-03-28,27311.4004,29059.9004,27251.1992,28372.6992,772059
EICHERMOT,2018-02-28,26984.0000,28521.5000,26500.0000,27437.8008,1159550
EICHERMOT,2018-01-31,30399.9004,30420.0000,26208.0996,26923.5996,1635349
EICHERMOT,2017-12-29,30288.0000,30999.0000,28111.0000,30340.8008,810887
EICHERMOT,2017-11-30,32499.0000,32539.1992,29612.0000,29944.0996,713800
EICHERMOT,2017-10-31,31799.0000,32766.5996,30712.3008,32233.4004,510091
EICHERMOT,2017-09-29,31528.8008,33480.0000,29910.0996,31213.3008,794868
EICHERMOT,2017-08-31,30223.3008,32449.3008,29135.4004,31450.8008,980108
EICHERMOT,2017-07-31,27299.0000,30200.0000,27119.0000,30081.1992,853110
EICHERMOT,2017-06-30,28580.0000,30051.0000,26400.0000,27039.4004,901096
EICHERMOT,2017-05-31,26311.0000,30051.0000,25336.8008,28435.0000,1050777
EICHERMOT,2017-04-28,25750.0000,26500.0000,25321.0996,26068.0000,536979
EICHERMOT,2017-03-31,24300.0000,25814.9004,22997.5000,25587.5000,933967
EICHERMOT,2017-02-28,23198.0000,25550.0000,23050.0000,24130.0996,886112
EICHERMOT,2017-01-31,22400.0000,23710.6992,22088.8008,23028.4004,882585
EICHERMOT,2016-12-30,21750.0000,23700.0996,20228.0000,21803.0996,1344870
EICHERMOT,2016-11-30,24350.0000,25520.9004,19530.0000,21619.8008,1531683
EICHERMOT,2016-10-28,25320.0000,26505.0000,23676.3008,24020.0000,704735
EICHERMOT,2016-09-30,22751.0000,26641.3008,22266.0996,24827.8008,1147607
EICHERMOT,2016-08-31,22749.8008,23429.1992,21005.0000,22750.9004,972680
EICHERMOT,2016-07-29,19222.0000,22520.0000,19050.1992,22460.8008,810870
EICHERMOT,2016-06-30,18500.0000,19349.3008,18000.0000,19222.4004,641750
EICHERMOT,2016-05-31,19984.9004,20500.0000,18010.0000,18485.8008,2481896
EICHERMOT,2016-04-29,19080.5996,20699.8008,18635.5000,20035.0000,779802
EICHERMOT,2016-03-31,18950.0000,20272.5000,17895.0000,19180.5996,1430599
EICHERMOT,2016-02-29,16800.0000,19420.0000,16600.1992,18900.5996,1509921
EICHERMOT,2016-01-29,16879.0000,17974.9004,14800.0000,16546.5996,910904
EICHERMOT,2015-12-31,16877.0000,16920.0000,15100.0000,16855.5996,924587
EICHERMOT,2015-11-30,18011.9004,18186.6992,15020.0000,16728.9004,1145605
EICHERMOT,2015-10-30,18001.0000,19005.1992,17273.8008,17742.4004,1119652
EICHERMOT,2015-09-30,18890.0000,19088.0000,16711.0996,17791.5996,1539343
EICHERMOT,2015-08-31,19500.0000,21596.0000,17821.0000,19014.8008,1542216
EICHERMOT,2015-07-31,19742.0000,21620.0000,18695.0000,19071.1992,1861086
EICHERMOT,2015-06-30,18499.0000,20049.9004,16649.8008,19586.6992,2501848
EICHERMOT,2015-05-29,15441.5996,19545.0000,14495.0000,18896.4004,3896210
EICHERMOT,2015-04-30,15929.0000,16700.0000,13900.0996,15191.5996,1277602
EICHERMOT,2015-03-31,16550.0000,16700.0000,15111.0000,15908.2002,1304880
EICHERMOT,2015-02-28,16397.0000,17200.0000,0.0000,0.0000,903053
EICHERMOT,2015-01-30,15011.0000,16650.1992,14550.0000,16275.9004,965059
EICHERMOT,2014-12-31,14520.0996,15785.0000,13701.0000,15075.0000,1356473
EICHERMOT,2014-11-28,11501.0996,15149.9004,11501.0996,14518.7002,1116358
EICHERMOT,2014-10-31,12190.0000,12825.0000,10860.0000,12772.7998,728885
EICHERMOT,2014-09-30,9808.6504,12370.0000,9800.0000,11972.0000,1613407
EICHERMOT,2014-08-28,8431.0000,10634.4004,8380.4004,9755.9502,818205
EICHERMOT,2014-07-31,7985.0000,9090.0000,7881.5000,8498.9502,425483
EICHERMOT,2014-06-30,6680.0000,8125.0000,6650.0000,7994.5498,591742
EICHERMOT,2014-05-30,6244.0000,7485.0000,6141.0000,6675.4502,675893
EICHERMOT,2014-04-30,5965.0000,6374.0000,5759.3501,6201.2500,476816
EICHERMOT,2014-03-31,5094.0000,6149.8999,0.0000,5961.5000,679051
EICHERMOT,2014-02-28,4607.0000,5150.1001,4401.1001,5140.2998,613969
EICHERMOT,2014-01-31,5004.6001,5167.6499,4608.7002,4646.1001,240722
EICHERMOT,2013-12-31,4713.0000,5340.0000,4660.0000,4975.8501,635538
EICHERMOT,2013-11-29,3959.8501,4830.0000,3930.0000,4687.2998,402288
EICHERMOT,2013-10-31,3550.0000,4037.0000,3512.0000,3957.8501,242871
EICHERMOT,2013-09-30,3195.0000,3685.7000,3122.1499,3560.3501,514339
EICHERMOT,2013-08-30,3495.0000,3577.0000,2965.0000,3189.8000,669643
EICHERMOT,2013-07-31,3362.0000,3980.0000,3301.0000,3489.2500,589070
EICHERMOT,2013-06-28,3749.8501,3765.6001,3212.0000,3276.8999,519852
EICHERMOT,2013-05-31,3026.0000,3883.3000,2939.6001,3701.6001,710940
EICHERMOT,2013-04-30,2560.2000,2976.0000,2501.0000,2958.3999,487840
EICHERMOT,2013-03-28,2829.0000,2849.0000,2511.5500,2562.2000,265783
EICHERMOT,2013-02-28,2857.9500,2910.0000,2590.0000,2770.6499,548863
EICHERMOT,2013-01-31,2906.6001,2993.9500,2610.0000,2820.3501,287871
EICHERMOT,2012-12-31,2738.0000,2962.9500,2636.3000,2906.6001,384400
EICHERMOT,2012-11-30,2273.6001,3049.8501,0.0000,2738.2500,758113
EICHERMOT,2012-10-31,2349.9500,2405.0000,2066.5000,2320.0000,257814
EICHERMOT,2012-09-28,2150.0000,2399.8999,0.0000,2311.2000,301319
EICHERMOT,2012-08-31,1955.0000,2319.9500,1901.0500,2144.8000,358565
EICHERMOT,2012-07-31,2018.9500,2058.1001,1901.3500,1956.2500,343351
EICHERMOT,2012-06-29,2334.9500,2389.8999,1952.6000,1999.9000,303665
EICHERMOT,2012-05-31,2290.1001,2344.7000,1951.2500,2294.3501,415167
EICHERMOT,2012-04-30,2020.0000,2365.0000,1901.2000,2283.9500,691513
EICHERMOT,2012-03-30,1723.3000,2000.0000,0.0000,1993.3500,456047
EICHERMOT,2012-02-29,1661.0000,1845.0000,1650.2500,1737.3000,239522
EICHERMOT,2012-01-31,1509.8500,1799.9000,0.0000,1671.5000,148262
EICHERMOT,2011-12-30,1615.1000,1635.0000,1360.2500,1488.0000,243621
EICHERMOT,2011-11-30,1698.5000,1762.0000,1576.0000,1613.5000,333465
EICHERMOT,2011-10-31,1590.0000,1728.0000,1590.0000,1691.0500,288804
EICHERMOT,2011-09-30,1356.3000,1650.0000,1320.0500,1605.8500,718156
EICHERMOT,2011-08-30,1388.0000,1447.0000,1265.3000,1344.2500,155272
EICHERMOT,2011-07-29,1319.9500,1365.0000,1241.6500,1320.3000,90983
EICHERMOT,2011-06-30,1329.2500,1398.7000,1180.5500,1300.4500,705418
EICHERMOT,2011-05-31,1259.9500,1399.0000,1114.0000,1334.9000,923582
EICHERMOT,2011-04-29,1340.0000,1367.9000,1212.0000,1247.4500,226917
EICHERMOT,2011-03-31,1079.9000,1363.0000,1014.0000,1344.3000,553620
EICHERMOT,2011-02-28,1029.0000,1159.0000,970.0000,1059.1500,701056
EICHERMOT,2011-01-31,1249.0000,1299.0000,980.3000,1022.9000,523918
EICHERMOT,2010-12-31,1184.0000,1256.0000,1141.9000,1235.2500,360154
EICHERMOT,2010-11-30,1299.8000,1447.8500,1076.0000,1186.7000,557428
EICHERMOT,2010-10-29,1238.0000,1439.8500,1230.2000,1280.9500,542105
EICHERMOT,2010-09-30,1267.2500,1315.0000,1121.0500,1222.7000,627629
EICHERMOT,2010-08-31,986.0000,1340.3000,982.2500,1255.7000,2180856
EICHERMOT,2010-07-30,925.0000,1014.0000,896.0000,984.1000,1571174
EICHERMOT,2010-06-30,850.2500,976.9500,786.5000,917.0000,3251474
EICHERMOT,2010-05-31,789.8000,883.7000,770.1000,848.6500,1285720
EICHERMOT,2010-04-30,651.3500,829.9000,645.0000,800.9000,1676166
EICHERMOT,2010-03-31,600.0000,678.8500,600.0000,651.3500,378619
EICHERMOT,2010-02-26,575.0000,619.6500,0.0000,584.0000,932987
EICHERMOT,2010-01-29,658.0000,689.9500,532.6500,567.8500,654873
EICHERMOT,2009-12-31,600.0000,670.0000,572.5000,655.1500,881594
EICHERMOT,2009-11-30,500.0000,607.0000,472.2500,584.5000,264423
EICHERMOT,2009-10-30,580.0000,580.0000,482.1000,500.7000,246537
EICHERMOT,2009-09-30,447.0000,610.0000,440.1500,580.7500,595913
EICHERMOT,2009-08-31,384.0000,452.0000,373.3000,444.5500,551308
EICHERMOT,2009-07-31,313.5000,388.0000,299.0000,377.3000,303118
EICHERMOT,2009-06-30,289.9500,375.0000,268.6000,311.6000,486040
EICHERMOT,2009-05-29,202.0000,313.5000,195.3000,284.3000,705589
EICHERMOT,2009-04-30,218.9500,228.0000,184.1000,205.0000,1700995
EICHERMOT,2009-03-31,213.3000,252.0000,206.0000,217.4500,454145
EICHERMOT,2009-02-27,220.0000,273.9000,203.0000,218.3500,3070845
EICHERMOT,2009-01-30,232.5000,246.0000,210.0000,217.8500,189990
EICHERMOT,2008-12-31,218.0000,243.9000,201.8000,234.9500,94695
EICHERMOT,2008-11-28,229.7000,239.7500,0.0000,219.8500,194305
EICHERMOT,2008-10-31,262.0000,263.8000,135.5500,194.8500,245388
EICHERMOT,2008-09-30,279.2000,285.8000,226.0000,266.8500,219547
EICHERMOT,2008-08-29,265.0000,294.9500,260.0000,285.7000,200399
EICHERMOT,2008-07-31,280.0000,297.8000,231.0000,271.9500,438271
EICHERMOT,2008-06-30,302.0500,314.5000,255.8000,275.1000,881242
EICHERMOT,2008-05-30,275.2500,455.7000,275.2500,301.1000,3183347
EICHERMOT,2008-04-30,248.0000,294.5000,241.1000,275.0000,332746
EICHERMOT,2008-03-31,280.0000,294.9000,232.2500,249.9000,371920
EICHERMOT,2008-02-29,282.2000,319.9500,252.5000,285.1000,662670
EICHERMOT,2008-01-31,410.0000,462.0000,225.0000,278.6000,1194949
EICHERMOT,2007-12-31,444.0000,644.0000,372.1000,407.9000,4667531
EICHERMOT,2007-11-30,492.8000,493.0000,375.0000,429.8000,610756
EICHERMOT,2007-10-31,420.0000,520.0000,407.0000,472.2000,1414269
EICHERMOT,2007-09-28,361.1000,463.9000,345.0000,421.2000,1032636
EICHERMOT,2007-08-31,376.0000,399.0000,330.2000,366.0500,765130
EICHERMOT,2007-07-31,355.0000,398.9000,333.2000,376.7000,1485569
EICHERMOT,2007-06-29,341.5000,373.5000,330.1500,352.4000,790457
EICHERMOT,2007-05-31,277.0000,368.9000,243.0500,335.5500,1095392
EICHERMOT,2007-04-30,242.0000,278.8000,222.0000,270.7500,856647
EICHERMOT,2007-03-30,328.0500,353.0000,244.0000,245.4000,397538
EICHERMOT,2007-02-28,381.0000,388.5000,335.0500,340.7000,178601
EICHERMOT,2007-01-31,362.0000,407.0000,316.8000,375.7000,321516
EICHERMOT,2006-12-29,371.4000,413.9500,335.6000,363.9500,170916
EICHERMOT,2006-11-30,362.0000,415.0000,350.4500,380.0500,772367
EICHERMOT,2006-10-31,297.9500,369.9500,295.0000,361.8500,2667070
EICHERMOT,2006-09-29,229.3500,337.4000,225.0000,296.8500,1614117
EICHERMOT,2006-08-31,220.0000,251.9000,176.4000,225.7500,170151
EICHERMOT,2006-07-31,238.1000,284.0000,200.0000,222.4000,823927
EICHERMOT,2006-06-30,295.8000,305.0000,200.0500,238.5000,141987
EICHERMOT,2006-05-31,312.8500,375.0000,244.7000,296.1000,231135
EICHERMOT,2006-04-28,315.0000,357.4000,268.1000,299.1000,450060
EICHERMOT,2006-03-31,242.0000,320.2000,242.0000,302.3500,741721
EICHERMOT,2006-02-28,226.6000,275.0000,202.0000,254.7000,1032033
EICHERMOT,2006-01-31,239.5000,255.0000,216.0000,220.9000,618209
EICHERMOT,2005-12-30,252.0000,265.9000,225.2000,229.4500,248212
EICHERMOT,2005-11-30,250.0000,280.0000,0.0000,252.1500,351991
EICHERMOT,2005-10-31,288.0000,299.9000,235.2000,251.8500,88728
EICHERMOT,2005-09-30,311.8500,311.8500,267.7000,282.4000,234767
EICHERMOT,2005-08-31,304.0500,361.8000,276.0000,304.7500,887080
EICHERMOT,2005-07-29,318.0000,324.0000,0.0000,303.5000,160684
EICHERMOT,2005-06-30,333.0000,343.0000,282.2000,303.9500,216927
EICHERMOT,2005-05-31,308.0000,396.0000,308.0000,331.2500,1056062
EICHERMOT,2005-04-29,323.5000,360.9000,280.0000,315.2000,487463
EICHERMOT,2005-03-31,336.0000,337.5000,290.0000,310.1500,667516
EICHERMOT,2005-02-28,272.7000,372.0000,246.0000,334.5500,3218058
EICHERMOT,2005-01-31,248.0000,279.9000,240.0000,266.6500,291511
EICHERMOT,2004-12-31,215.0000,261.0000,215.0000,250.6500,331386
EICHERMOT,2004-11-30,216.0000,235.0000,0.0000,227.7500,345432
EICHERMOT,2004-10-29,191.0000,220.0000,0.0000,215.5500,341432
EICHERMOT,2004-09-30,215.0000,230.8500,186.0000,191.3000,270304
EICHERMOT,2004-08-31,211.0000,225.0000,181.3000,192.4000,118165
EICHERMOT,2004-07-30,206.0000,255.0000,203.1000,208.7000,256099
EICHERMOT,2004-06-30,210.0000,220.0000,193.0000,206.0000,123236
EICHERMOT,2004-05-31,213.0000,240.5000,180.0000,206.6000,194973
EICHERMOT,2004-04-30,226.0000,230.0000,0.0000,221.3000,131836
EICHERMOT,2004-03-31,218.1000,235.9500,0.0000,224.4000,194737
EICHERMOT,2004-02-27,0.0000,250.0000,0.0000,216.6500,387077
EICHERMOT,2004-01-30,240.2000,274.9000,0.0000,245.0000,728881
EICHERMOT,2003-12-31,185.0000,247.0000,0.0000,238.0500,1957519
EICHERMOT,2003-11-28,184.0000,185.0000,0.0000,178.6000,457472
EICHERMOT,2003-10-31,161.2000,185.5000,0.0000,180.3000,839580
EICHERMOT,2003-09-30,170.0000,172.0000,142.5500,159.9500,490108
EICHERMOT,2003-08-29,161.0000,184.9500,0.0000,170.1500,454273
EICHERMOT,2003-07-31,144.0000,169.0000,144.0000,157.0500,883841
EICHERMOT,2003-06-30,109.0000,160.0000,107.0000,150.8000,927472
EICHERMOT,2003-05-30,0.0000,122.4500,0.0000,116.9500,1874692
EICHERMOT,2003-04-30,67.5000,87.5000,0.0000,84.7000,458570
EICHERMOT,2003-03-31,84.9000,85.0000,0.0000,67.1000,202927
EICHERMOT,2003-02-28,84.7000,100.0000,0.0000,81.4500,170653
EICHERMOT,2003-01-31,84.0000,92.0000,81.0000,82.5500,389904
EICHERMOT,2002-12-31,88.9500,92.5000,0.0000,83.8000,356470
EICHERMOT,2002-11-29,89.0000,95.0000,0.0000,88.2500,642611
EICHERMOT,2002-10-31,68.1000,95.0000,0.0000,85.3500,750124
EICHERMOT,2002-09-30,68.1000,74.0000,0.0000,69.4500,355718
EICHERMOT,2002-08-30,67.0000,80.0000,0.0000,66.4500,234634
EICHERMOT,2002-07-31,69.9000,98.0000,59.6000,65.8500,640399
EICHERMOT,2002-06-28,58.9000,81.0000,57.9000,70.6500,675829
EICHERMOT,2002-05-31,0.0000,86.4000,0.0000,57.5500,1079157
EICHERMOT,2002-04-30,43.0000,71.1000,41.3000,70.1000,906024
EICHERMOT,2002-03-29,46.4000,53.5000,0.0000,0.0000,432899
EICHERMOT,2002-02-28,35.6500,54.9500,31.4000,47.6500,1631707
EICHERMOT,2002-01-31,24.5000,34.4500,22.0500,30.1000,483757
EICHERMOT,2001-12-31,27.2500,28.8000,0.0000,24.0000,35188
EICHERMOT,2001-11-30,21.4500,28.0000,0.0000,0.0000,82202
EICHERMOT,2001-10-31,18.9500,22.2000,0.0000,20.0000,24184
EICHERMOT,2001-09-28,18.0000,20.2500,0.0000,18.9500,15999
EICHERMOT,2001-08-31,18.6000,20.0000,0.0000,17.7000,10492
EICHERMOT,2001-07-31,20.5000,23.5000,0.0000,0.0000,17049
EICHERMOT,2001-06-29,23.6500,24.3000,20.5000,20.6500,201794
EICHERMOT,2001-05-31,0.0000,26.5500,0.0000,24.0000,691043
EICHERMOT,2001-04-30,22.3500,25.4000,0.0000,22.1000,114474
EICHERMOT,2001-03-30,31.0000,32.0000,0.0000,23.2500,161584
EICHERMOT,2001-02-28,28.5000,34.9500,28.2500,30.9000,380062
EICHERMOT,2001-01-31,27.4000,31.0000,0.0000,29.1000,184869
EICHERMOT,2000-12-29,25.5000,31.0000,0.0000,27.6000,143251
EICHERMOT,2000-11-30,25.7500,28.1000,23.3000,25.2500,147814
EICHERMOT,2000-10-31,0.0000,26.2500,0.0000,24.3000,101158
EICHERMOT,2000-09-29,0.0000,27.8000,0.0000,22.7500,162341
EICHERMOT,2000-08-31,30.8000,30.8000,0.0000,27.4500,72457
EICHERMOT,2000-07-31,35.0000,36.0000,29.1000,30.5000,83723
EICHERMOT,2000-06-30,39.1000,40.7000,34.1000,34.8500,76276
EICHERMOT,2000-05-31,0.0000,42.0000,0.0000,40.9000,186325
EICHERMOT,2000-04-28,42.0000,46.4000,0.0000,37.9500,146957
EICHERMOT,2000-03-31,43.0000,44.0000,0.0000,42.6000,318010
